"Step","light-blaze-549 - test_acc","light-blaze-549 - test_acc__MIN","light-blaze-549 - test_acc__MAX","celestial-salad-549 - test_acc","celestial-salad-549 - test_acc__MIN","celestial-salad-549 - test_acc__MAX","floral-frog-548 - test_acc","floral-frog-548 - test_acc__MIN","floral-frog-548 - test_acc__MAX","mild-firebrand-547 - test_acc","mild-firebrand-547 - test_acc__MIN","mild-firebrand-547 - test_acc__MAX","bright-sunset-546 - test_acc","bright-sunset-546 - test_acc__MIN","bright-sunset-546 - test_acc__MAX","glamorous-field-545 - test_acc","glamorous-field-545 - test_acc__MIN","glamorous-field-545 - test_acc__MAX","stoic-cherry-544 - test_acc","stoic-cherry-544 - test_acc__MIN","stoic-cherry-544 - test_acc__MAX","clear-serenity-543 - test_acc","clear-serenity-543 - test_acc__MIN","clear-serenity-543 - test_acc__MAX","twilight-cherry-542 - test_acc","twilight-cherry-542 - test_acc__MIN","twilight-cherry-542 - test_acc__MAX","pious-forest-540 - test_acc","pious-forest-540 - test_acc__MIN","pious-forest-540 - test_acc__MAX","confused-sky-539 - test_acc","confused-sky-539 - test_acc__MIN","confused-sky-539 - test_acc__MAX","ancient-shadow-540 - test_acc","ancient-shadow-540 - test_acc__MIN","ancient-shadow-540 - test_acc__MAX","copper-universe-538 - test_acc","copper-universe-538 - test_acc__MIN","copper-universe-538 - test_acc__MAX","swift-valley-535 - test_acc","swift-valley-535 - test_acc__MIN","swift-valley-535 - test_acc__MAX","jolly-sun-536 - test_acc","jolly-sun-536 - test_acc__MIN","jolly-sun-536 - test_acc__MAX","ethereal-pyramid-534 - test_acc","ethereal-pyramid-534 - test_acc__MIN","ethereal-pyramid-534 - test_acc__MAX","splendid-darkness-537 - test_acc","splendid-darkness-537 - test_acc__MIN","splendid-darkness-537 - test_acc__MAX","elated-rain-533 - test_acc","elated-rain-533 - test_acc__MIN","elated-rain-533 - test_acc__MAX","feasible-brook-532 - test_acc","feasible-brook-532 - test_acc__MIN","feasible-brook-532 - test_acc__MAX","still-voice-531 - test_acc","still-voice-531 - test_acc__MIN","still-voice-531 - test_acc__MAX","comic-smoke-530 - test_acc","comic-smoke-530 - test_acc__MIN","comic-smoke-530 - test_acc__MAX","toasty-leaf-529 - test_acc","toasty-leaf-529 - test_acc__MIN","toasty-leaf-529 - test_acc__MAX","young-waterfall-526 - test_acc","young-waterfall-526 - test_acc__MIN","young-waterfall-526 - test_acc__MAX","noble-sun-527 - test_acc","noble-sun-527 - test_acc__MIN","noble-sun-527 - test_acc__MAX","iconic-pond-527 - test_acc","iconic-pond-527 - test_acc__MIN","iconic-pond-527 - test_acc__MAX","lucky-lake-525 - test_acc","lucky-lake-525 - test_acc__MIN","lucky-lake-525 - test_acc__MAX","vital-tree-523 - test_acc","vital-tree-523 - test_acc__MIN","vital-tree-523 - test_acc__MAX","scarlet-firefly-524 - test_acc","scarlet-firefly-524 - test_acc__MIN","scarlet-firefly-524 - test_acc__MAX","super-water-522 - test_acc","super-water-522 - test_acc__MIN","super-water-522 - test_acc__MAX","worldly-planet-521 - test_acc","worldly-planet-521 - test_acc__MIN","worldly-planet-521 - test_acc__MAX","apricot-cherry-519 - test_acc","apricot-cherry-519 - test_acc__MIN","apricot-cherry-519 - test_acc__MAX","rural-sun-520 - test_acc","rural-sun-520 - test_acc__MIN","rural-sun-520 - test_acc__MAX","jumping-meadow-518 - test_acc","jumping-meadow-518 - test_acc__MIN","jumping-meadow-518 - test_acc__MAX","blooming-firefly-516 - test_acc","blooming-firefly-516 - test_acc__MIN","blooming-firefly-516 - test_acc__MAX","valiant-snowball-515 - test_acc","valiant-snowball-515 - test_acc__MIN","valiant-snowball-515 - test_acc__MAX","dark-fire-517 - test_acc","dark-fire-517 - test_acc__MIN","dark-fire-517 - test_acc__MAX","stellar-haze-513 - test_acc","stellar-haze-513 - test_acc__MIN","stellar-haze-513 - test_acc__MAX","rose-moon-514 - test_acc","rose-moon-514 - test_acc__MIN","rose-moon-514 - test_acc__MAX","iconic-galaxy-512 - test_acc","iconic-galaxy-512 - test_acc__MIN","iconic-galaxy-512 - test_acc__MAX","clean-wildflower-509 - test_acc","clean-wildflower-509 - test_acc__MIN","clean-wildflower-509 - test_acc__MAX","fallen-wood-509 - test_acc","fallen-wood-509 - test_acc__MIN","fallen-wood-509 - test_acc__MAX","deft-sunset-510 - test_acc","deft-sunset-510 - test_acc__MIN","deft-sunset-510 - test_acc__MAX","royal-cosmos-507 - test_acc","royal-cosmos-507 - test_acc__MIN","royal-cosmos-507 - test_acc__MAX"
"13","0","0","0","0","0","0","3.3006047308444977","3.3006047308444977","3.3006047308444977","7.561079263687134","7.561079263687134","7.561079263687134","0","0","0","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","98.369140625","98.369140625","98.369140625","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"14","0","0","0","0","0","0","3.5330531299114227","3.5330531299114227","3.5330531299114227","8.249305725097656","8.249305725097656","8.249305725097656","0","0","0","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","98.31764856974284","98.31764856974284","98.31764856974284","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"15","0","0","0","0","0","0","4.085458040237427","4.085458040237427","4.085458040237427","11.527555465698242","11.527555465698242","11.527555465698242","0","0","0","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","98.27695846557617","98.27695846557617","98.27695846557617","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"16","0","0","0","0","0","0","4.060014426708221","4.060014426708221","4.060014426708221","11.661318182945251","11.661318182945251","11.661318182945251","0","0","0","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.9336649576823","99.9336649576823","99.9336649576823","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","98.03562927246094","98.03562927246094","98.03562927246094","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"17","0","0","0","0","0","0","4.072221457958221","4.072221457958221","4.072221457958221","14.378485441207886","14.378485441207886","14.378485441207886","0","0","0","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.98372395833333","99.98372395833333","99.98372395833333","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","98.21866099039714","98.21866099039714","98.21866099039714","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","99.94994099934895","99.94994099934895","99.94994099934895","100","100","100","100","100","100","100","100","100","100","100","100"
"18","0","0","0","0","0","0","47.928260803222656","47.928260803222656","47.928260803222656","0","0","0","0","0","0","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","98.1616948445638","98.1616948445638","98.1616948445638","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"19","0","0","0","0","0","0","0.34892989695072174","0.34892989695072174","0.34892989695072174","0","0","0","0","0","0","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","98.10206476847331","98.10206476847331","98.10206476847331","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"20","0","0","0","0","0","0","0.18362022191286087","0.18362022191286087","0.18362022191286087","0","0","0","0","0","0","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","98.08578872680664","98.08578872680664","98.08578872680664","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"21","0","0","0","0","0","0","0.16530967503786087","0.16530967503786087","0.16530967503786087","0","0","0","0","0","0","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","97.88781356811523","97.88781356811523","97.88781356811523","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"22","0","0","0","0","0","0","0.18972373753786087","0.18972373753786087","0.18972373753786087","0","0","0","0","0","0","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","0","0","0","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","97.97866312662761","97.97866312662761","97.97866312662761","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.1965560913086","99.1965560913086","99.1965560913086"
"23","0","0","0","0","0","0","0.29399825632572174","0.29399825632572174","0.29399825632572174","0","0","0","0","0","0","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","98.01254653930664","98.01254653930664","98.01254653930664","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"24","0","0","0","0","0","0","0.3250305876135826","0.3250305876135826","0.3250305876135826","0","0","0","0","0","0","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","0","0","0","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","98.00307718912761","98.00307718912761","98.00307718912761","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"25","0","0","0","0","0","0","0.5152690783143044","0.5152690783143044","0.5152690783143044","0","0","0","0","0","0","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","97.91355895996094","97.91355895996094","97.91355895996094","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"26","0","0","0","0","0","0","0.6983745470643044","0.6983745470643044","0.6983745470643044","0","0","0","0","0","0","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","97.73733393351237","97.73733393351237","97.73733393351237","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"27","0","0","0","0","0","0","1.0106833577156067","1.0106833577156067","1.0106833577156067","0","0","0","0","0","0","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","97.96371841430664","97.96371841430664","97.96371841430664","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"28","0","0","0","0","0","0","1.3418174535036087","1.3418174535036087","1.3418174535036087","0","0","0","0","0","0","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","97.39435323079427","97.39435323079427","97.39435323079427","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"29","0","0","0","0","0","0","1.249235212802887","1.249235212802887","1.249235212802887","0","0","0","0","0","0","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","97.97185643513997","97.97185643513997","97.97185643513997","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","97.71158854166667","97.71158854166667","97.71158854166667","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"31","0","0","0","0","0","0","0.01220703125","0.01220703125","0.01220703125","0","0","0","0","0","0","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","98.20156606038411","98.20156606038411","98.20156606038411","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","0","0","0","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"32","0","0","0","0","0","0","0.03662109375","0.03662109375","0.03662109375","0","0","0","0","0","0","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","97.07948557535808","97.07948557535808","97.07948557535808","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"33","0","0","0","0","0","0","0.06103515625","0.06103515625","0.06103515625","0","0","0","0","0","0","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","98.49224599202473","98.49224599202473","98.49224599202473","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
