"Step","usual-fire-1222 - test_acc","usual-fire-1222 - test_acc__MIN","usual-fire-1222 - test_acc__MAX","visionary-firebrand-1221 - test_acc","visionary-firebrand-1221 - test_acc__MIN","visionary-firebrand-1221 - test_acc__MAX","dutiful-energy-1220 - test_acc","dutiful-energy-1220 - test_acc__MIN","dutiful-energy-1220 - test_acc__MAX","generous-brook-1219 - test_acc","generous-brook-1219 - test_acc__MIN","generous-brook-1219 - test_acc__MAX","dandy-sound-1218 - test_acc","dandy-sound-1218 - test_acc__MIN","dandy-sound-1218 - test_acc__MAX","whole-oath-1217 - test_acc","whole-oath-1217 - test_acc__MIN","whole-oath-1217 - test_acc__MAX","glamorous-galaxy-1216 - test_acc","glamorous-galaxy-1216 - test_acc__MIN","glamorous-galaxy-1216 - test_acc__MAX","generous-field-1215 - test_acc","generous-field-1215 - test_acc__MIN","generous-field-1215 - test_acc__MAX","whole-jazz-1214 - test_acc","whole-jazz-1214 - test_acc__MIN","whole-jazz-1214 - test_acc__MAX","northern-wind-1213 - test_acc","northern-wind-1213 - test_acc__MIN","northern-wind-1213 - test_acc__MAX","misunderstood-voice-1212 - test_acc","misunderstood-voice-1212 - test_acc__MIN","misunderstood-voice-1212 - test_acc__MAX","sunny-forest-1211 - test_acc","sunny-forest-1211 - test_acc__MIN","sunny-forest-1211 - test_acc__MAX","rich-deluge-1210 - test_acc","rich-deluge-1210 - test_acc__MIN","rich-deluge-1210 - test_acc__MAX","avid-moon-1209 - test_acc","avid-moon-1209 - test_acc__MIN","avid-moon-1209 - test_acc__MAX","fallen-eon-1208 - test_acc","fallen-eon-1208 - test_acc__MIN","fallen-eon-1208 - test_acc__MAX","comfy-donkey-1207 - test_acc","comfy-donkey-1207 - test_acc__MIN","comfy-donkey-1207 - test_acc__MAX","light-darkness-1206 - test_acc","light-darkness-1206 - test_acc__MIN","light-darkness-1206 - test_acc__MAX","logical-shape-1205 - test_acc","logical-shape-1205 - test_acc__MIN","logical-shape-1205 - test_acc__MAX","serene-waterfall-1204 - test_acc","serene-waterfall-1204 - test_acc__MIN","serene-waterfall-1204 - test_acc__MAX","absurd-paper-1203 - test_acc","absurd-paper-1203 - test_acc__MIN","absurd-paper-1203 - test_acc__MAX","comfy-pyramid-1202 - test_acc","comfy-pyramid-1202 - test_acc__MIN","comfy-pyramid-1202 - test_acc__MAX","dutiful-lake-1201 - test_acc","dutiful-lake-1201 - test_acc__MIN","dutiful-lake-1201 - test_acc__MAX","twilight-butterfly-1200 - test_acc","twilight-butterfly-1200 - test_acc__MIN","twilight-butterfly-1200 - test_acc__MAX","misty-wildflower-1199 - test_acc","misty-wildflower-1199 - test_acc__MIN","misty-wildflower-1199 - test_acc__MAX","decent-dragon-1198 - test_acc","decent-dragon-1198 - test_acc__MIN","decent-dragon-1198 - test_acc__MAX","dandy-disco-1197 - test_acc","dandy-disco-1197 - test_acc__MIN","dandy-disco-1197 - test_acc__MAX","brisk-elevator-1196 - test_acc","brisk-elevator-1196 - test_acc__MIN","brisk-elevator-1196 - test_acc__MAX","gallant-deluge-1195 - test_acc","gallant-deluge-1195 - test_acc__MIN","gallant-deluge-1195 - test_acc__MAX","soft-hill-1194 - test_acc","soft-hill-1194 - test_acc__MIN","soft-hill-1194 - test_acc__MAX","charmed-smoke-1193 - test_acc","charmed-smoke-1193 - test_acc__MIN","charmed-smoke-1193 - test_acc__MAX","fearless-hill-1192 - test_acc","fearless-hill-1192 - test_acc__MIN","fearless-hill-1192 - test_acc__MAX","wobbly-durian-1191 - test_acc","wobbly-durian-1191 - test_acc__MIN","wobbly-durian-1191 - test_acc__MAX","icy-energy-1190 - test_acc","icy-energy-1190 - test_acc__MIN","icy-energy-1190 - test_acc__MAX","laced-plasma-1189 - test_acc","laced-plasma-1189 - test_acc__MIN","laced-plasma-1189 - test_acc__MAX","frosty-sun-1188 - test_acc","frosty-sun-1188 - test_acc__MIN","frosty-sun-1188 - test_acc__MAX","robust-microwave-1187 - test_acc","robust-microwave-1187 - test_acc__MIN","robust-microwave-1187 - test_acc__MAX","earnest-rain-1186 - test_acc","earnest-rain-1186 - test_acc__MIN","earnest-rain-1186 - test_acc__MAX","northern-shadow-1185 - test_acc","northern-shadow-1185 - test_acc__MIN","northern-shadow-1185 - test_acc__MAX","twilight-sponge-1184 - test_acc","twilight-sponge-1184 - test_acc__MIN","twilight-sponge-1184 - test_acc__MAX","playful-butterfly-1183 - test_acc","playful-butterfly-1183 - test_acc__MIN","playful-butterfly-1183 - test_acc__MAX","fresh-plant-1182 - test_acc","fresh-plant-1182 - test_acc__MIN","fresh-plant-1182 - test_acc__MAX","zany-aardvark-1181 - test_acc","zany-aardvark-1181 - test_acc__MIN","zany-aardvark-1181 - test_acc__MAX","vivid-cherry-1180 - test_acc","vivid-cherry-1180 - test_acc__MIN","vivid-cherry-1180 - test_acc__MAX"
"13","0","0","0","0","0","0","0","0","0","0","0","0","0.5259318500757217","0.5259318500757217","0.5259318500757217","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.82377370198567","99.82377370198567","99.82377370198567","100","100","100","100","100","100","100","100","100","99.8673324584961","99.8673324584961","99.8673324584961","99.98372395833333","99.98372395833333","99.98372395833333","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.98372395833333","99.98372395833333","99.98372395833333","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.70318349202473","99.70318349202473","99.70318349202473","98.93155161539714","98.93155161539714","98.93155161539714","97.9162228902181","97.9162228902181","97.9162228902181","100","100","100","100","100","100","99.91738891601562","99.91738891601562","99.91738891601562","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"14","0","0","0","0","0","0","0","0","0","0","0","0","0.5381388813257217","0.5381388813257217","0.5381388813257217","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.83191172281902","99.83191172281902","99.83191172281902","100","100","100","100","100","100","100","100","100","99.8673324584961","99.8673324584961","99.8673324584961","99.98372395833333","99.98372395833333","99.98372395833333","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.98372395833333","99.98372395833333","99.98372395833333","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.6950454711914","99.6950454711914","99.6950454711914","98.96410369873047","98.96410369873047","98.96410369873047","98.02201716105144","98.02201716105144","98.02201716105144","100","100","100","100","100","100","99.91738891601562","99.91738891601562","99.91738891601562","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"15","0","0","0","0","0","0","0","0","0","0","0","0","0.5564494282007217","0.5564494282007217","0.5564494282007217","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.86446380615234","99.86446380615234","99.86446380615234","100","100","100","100","100","100","100","100","100","99.8673324584961","99.8673324584961","99.8673324584961","99.98372395833333","99.98372395833333","99.98372395833333","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.98372395833333","99.98372395833333","99.98372395833333","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.70318349202473","99.70318349202473","99.70318349202473","98.98851776123047","98.98851776123047","98.98851776123047","98.1399434407552","98.1399434407552","98.1399434407552","100","100","100","100","100","100","99.91738891601562","99.91738891601562","99.91738891601562","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"16","0","0","0","0","0","0","0","0","0","0","0","0","0.5686564594507217","0.5686564594507217","0.5686564594507217","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.86446380615234","99.86446380615234","99.86446380615234","100","100","100","100","100","100","100","100","100","99.8673324584961","99.8673324584961","99.8673324584961","99.98372395833333","99.98372395833333","99.98372395833333","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.98372395833333","99.98372395833333","99.98372395833333","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.6950454711914","99.6950454711914","99.6950454711914","99.0210698445638","99.0210698445638","99.0210698445638","98.24026362101237","98.24026362101237","98.24026362101237","100","100","100","100","100","100","99.9336649576823","99.9336649576823","99.9336649576823","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"17","0","0","0","0","0","0","0","0","0","0","0","0","0.5686564594507217","0.5686564594507217","0.5686564594507217","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.86446380615234","99.86446380615234","99.86446380615234","100","100","100","100","100","100","100","100","100","99.8673324584961","99.8673324584961","99.8673324584961","99.98372395833333","99.98372395833333","99.98372395833333","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.98372395833333","99.98372395833333","99.98372395833333","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.6950454711914","99.6950454711914","99.6950454711914","99.0454839070638","99.0454839070638","99.0454839070638","98.36499659220378","98.36499659220378","98.36499659220378","100","100","100","100","100","100","99.9336649576823","99.9336649576823","99.9336649576823","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"18","0","0","0","0","0","0","0","0","0","0","0","0","0.5747599750757217","0.5747599750757217","0.5747599750757217","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.86446380615234","99.86446380615234","99.86446380615234","100","100","100","100","100","100","100","100","100","99.8673324584961","99.8673324584961","99.8673324584961","99.98372395833333","99.98372395833333","99.98372395833333","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.68690745035808","99.68690745035808","99.68690745035808","99.0454839070638","99.0454839070638","99.0454839070638","98.48973083496094","98.48973083496094","98.48973083496094","100","100","100","100","100","100","99.9336649576823","99.9336649576823","99.9336649576823","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"19","0","0","0","0","0","0","0","0","0","0","0","0","0.5747599750757217","0.5747599750757217","0.5747599750757217","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.86446380615234","99.86446380615234","99.86446380615234","100","100","100","100","100","100","100","100","100","99.8673324584961","99.8673324584961","99.8673324584961","99.98372395833333","99.98372395833333","99.98372395833333","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.68690745035808","99.68690745035808","99.68690745035808","99.0712292989095","99.0712292989095","99.0712292989095","98.5425542195638","98.5425542195638","98.5425542195638","100","100","100","100","100","100","99.9336649576823","99.9336649576823","99.9336649576823","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"20","0","0","0","0","0","0","0","0","0","0","0","0","0.5808634907007217","0.5808634907007217","0.5808634907007217","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.87393442789714","99.87393442789714","99.87393442789714","100","100","100","100","100","100","100","100","100","99.88360850016277","99.88360850016277","99.88360850016277","99.98372395833333","99.98372395833333","99.98372395833333","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.68690745035808","99.68690745035808","99.68690745035808","99.09830729166667","99.09830729166667","99.09830729166667","98.67542521158855","98.67542521158855","98.67542521158855","100","100","100","100","100","100","99.9336649576823","99.9336649576823","99.9336649576823","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"21","0","0","0","0","0","0","0","0","0","0","0","0","0.5869670063257217","0.5869670063257217","0.5869670063257217","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.87393442789714","99.87393442789714","99.87393442789714","100","100","100","100","100","100","100","100","100","99.88360850016277","99.88360850016277","99.88360850016277","99.98372395833333","99.98372395833333","99.98372395833333","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.68690745035808","99.68690745035808","99.68690745035808","99.1064453125","99.1064453125","99.1064453125","98.79335276285808","98.79335276285808","98.79335276285808","100","100","100","100","100","100","99.9336649576823","99.9336649576823","99.9336649576823","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"22","0","0","0","0","0","0","0","0","0","0","0","0","0.6118958219885826","0.6118958219885826","0.6118958219885826","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.88207244873047","99.88207244873047","99.88207244873047","100","100","100","100","100","100","100","100","100","99.88360850016277","99.88360850016277","99.88360850016277","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.68823877970378","99.68823877970378","99.68823877970378","99.1321907043457","99.1321907043457","99.1321907043457","98.91675567626953","98.91675567626953","98.91675567626953","100","100","100","100","100","100","99.94994099934895","99.94994099934895","99.94994099934895","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"23","0","0","0","0","0","0","0","0","0","0","0","0","0.6057923063635826","0.6057923063635826","0.6057923063635826","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.8915417989095","99.8915417989095","99.8915417989095","100","100","100","100","100","100","100","100","100","99.88360850016277","99.88360850016277","99.88360850016277","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.68823877970378","99.68823877970378","99.68823877970378","99.14032872517903","99.14032872517903","99.14032872517903","99.00893656412761","99.00893656412761","99.00893656412761","100","100","100","100","100","100","99.94994099934895","99.94994099934895","99.94994099934895","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"24","0","0","0","0","0","0","0","0","0","0","0","0","0.6118958219885826","0.6118958219885826","0.6118958219885826","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.8915417989095","99.8915417989095","99.8915417989095","100","100","100","100","100","100","100","100","100","99.88360850016277","99.88360850016277","99.88360850016277","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.69637680053711","99.69637680053711","99.69637680053711","99.17288080851237","99.17288080851237","99.17288080851237","99.01840591430664","99.01840591430664","99.01840591430664","100","100","100","100","100","100","99.94994099934895","99.94994099934895","99.94994099934895","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"25","0","0","0","0","0","0","0","0","0","0","0","0","0.6057923063635826","0.6057923063635826","0.6057923063635826","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.8915417989095","99.8915417989095","99.8915417989095","100","100","100","100","100","100","100","100","100","99.88360850016277","99.88360850016277","99.88360850016277","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.69637680053711","99.69637680053711","99.69637680053711","99.18915685017903","99.18915685017903","99.18915685017903","99.08484268188477","99.08484268188477","99.08484268188477","100","100","100","100","100","100","99.94994099934895","99.94994099934895","99.94994099934895","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"26","0","0","0","0","0","0","0","0","0","0","0","0","0.6057923063635826","0.6057923063635826","0.6057923063635826","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.90914916992188","99.90914916992188","99.90914916992188","100","100","100","100","100","100","100","100","100","99.88360850016277","99.88360850016277","99.88360850016277","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.69637680053711","99.69637680053711","99.69637680053711","99.22170893351237","99.22170893351237","99.22170893351237","99.1173947652181","99.1173947652181","99.1173947652181","100","100","100","100","100","100","99.96744791666667","99.96744791666667","99.96744791666667","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"27","0","0","0","0","0","0","0","0","0","0","0","0","0.6118958219885826","0.6118958219885826","0.6118958219885826","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.90914916992188","99.90914916992188","99.90914916992188","100","100","100","100","100","100","100","100","100","99.88360850016277","99.88360850016277","99.88360850016277","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.69637680053711","99.69637680053711","99.69637680053711","99.24612299601237","99.24612299601237","99.24612299601237","99.18516159057617","99.18516159057617","99.18516159057617","100","100","100","100","100","100","99.98372395833333","99.98372395833333","99.98372395833333","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"28","0","0","0","0","0","0","0","0","0","0","0","0","0.6241028532385826","0.6241028532385826","0.6241028532385826","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.9172871907552","99.9172871907552","99.9172871907552","100","100","100","100","100","100","100","100","100","99.88360850016277","99.88360850016277","99.88360850016277","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.69637680053711","99.69637680053711","99.69637680053711","99.27186838785808","99.27186838785808","99.27186838785808","99.23665364583333","99.23665364583333","99.23665364583333","100","100","100","100","100","100","99.98372395833333","99.98372395833333","99.98372395833333","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"29","0","0","0","0","0","0","0","0","0","0","0","0","0.6485169157385826","0.6485169157385826","0.6485169157385826","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.9172871907552","99.9172871907552","99.9172871907552","100","100","100","100","100","100","100","100","100","99.88360850016277","99.88360850016277","99.88360850016277","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.69637680053711","99.69637680053711","99.69637680053711","99.33016586303711","99.33016586303711","99.33016586303711","99.27053705851237","99.27053705851237","99.27053705851237","100","100","100","100","100","100","99.98372395833333","99.98372395833333","99.98372395833333","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"30","0","0","0","0","0","0","0","0","0","0","0","0","0.6485169157385826","0.6485169157385826","0.6485169157385826","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.92542521158855","99.92542521158855","99.92542521158855","100","100","100","100","100","100","100","100","100","99.88360850016277","99.88360850016277","99.88360850016277","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.69637680053711","99.69637680053711","99.69637680053711","99.35457992553711","99.35457992553711","99.35457992553711","99.30575180053711","99.30575180053711","99.30575180053711","100","100","100","100","100","100","99.98372395833333","99.98372395833333","99.98372395833333","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"31","0","0","0","0","0","0","0","0","0","0","0","0","0.6607239469885826","0.6607239469885826","0.6607239469885826","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.92542521158855","99.92542521158855","99.92542521158855","100","100","100","100","100","100","100","100","100","99.88360850016277","99.88360850016277","99.88360850016277","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.70451482137044","99.70451482137044","99.70451482137044","99.37085596720378","99.37085596720378","99.37085596720378","99.34644190470378","99.34644190470378","99.34644190470378","100","100","100","100","100","100","99.98372395833333","99.98372395833333","99.98372395833333","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
