"Step","Grouped runs - wio_acc","Grouped runs - wio_acc__MIN","Grouped runs - wio_acc__MAX","Grouped runs - train_acc","Grouped runs - train_acc__MIN","Grouped runs - train_acc__MAX","Grouped runs - val_acc","Grouped runs - val_acc__MIN","Grouped runs - val_acc__MAX","Grouped runs - test_acc","Grouped runs - test_acc__MIN","Grouped runs - test_acc__MAX"
"478","89.99008178710938","89.98016357421875","90","99.99974568684897","99.99949137369792","100","99.99008178710938","99.98016357421875","100","0.001220703125","0","0.00244140625"
"479","90","90","90","99.99923706054688","99.99864366319444","99.99983045789931","100","100","100","0","0","0"
"480","87.2747802734375","84.549560546875","90","99.99957614474826","99.99932183159723","99.99983045789931","97.2747802734375","94.549560546875","100","0.06103515625","0","0.1220703125"
"481","89.9359130859375","89.871826171875","90","99.99830457899306","99.99660915798611","100","99.9359130859375","99.871826171875","100","0","0","0"
"482","90","90","90","99.99915228949652","99.99864366319444","99.99966091579861","100","100","100","3.134765625","0","6.26953125"
"483","90","90","90","99.99983045789931","99.99983045789931","99.99983045789931","100","100","100","0.859375","0","1.71875"
"484","90.1865234375","90","90.373046875","99.99983045789931","99.99966091579861","100","100","100","100","0.643310546875","0","1.28662109375"
"485","90.0545654296875","90","90.109130859375","99.99957614474826","99.99932183159723","99.99983045789931","100","100","100","0.992431640625","0","1.98486328125"
"486","90.031982421875","90","90.06396484375","99.99983045789931","99.99966091579861","100","100","100","100","4.329833984375","0","8.65966796875"
"487","90.011474609375","90","90.02294921875","99.99966091579861","99.99932183159723","100","100","100","100","3.616943359375","0","7.23388671875"
"488","90.0223388671875","90","90.044677734375","99.99983045789931","99.99966091579861","100","99.9969482421875","99.993896484375","100","1.572265625","0","3.14453125"
"489","89.99996948242188","89.99993896484375","90","99.99974568684897","99.99949137369792","100","99.99923706054688","99.99847412109375","100","3.2958984375","0","6.591796875"
"490","90","90","90","99.99991522894965","99.99983045789931","100","100","100","100","2.16552734375","0","4.3310546875"
"491","89.99871826171875","89.9974365234375","90","99.99974568684897","99.99966091579861","99.99983045789931","99.99847412109375","99.9969482421875","100","1.527099609375","0","3.05419921875"
"492","90","90","90","99.99940660264757","99.99898274739583","99.99983045789931","100","100","100","1.89453125","0","3.7890625"
"493","86.86431884765625","83.75152587890625","89.97711181640625","99.9969482421875","99.99457465277777","99.99932183159723","96.65069580078125","93.32427978515625","99.97711181640625","0.01953125","0.01708984375","0.02197265625"
"494","90.1142578125","90","90.228515625","99.99677870008681","99.99372694227431","99.99983045789931","99.6826171875","99.365234375","100","8.809814453125","0.66650390625","16.953125"
"495","90.08810424804688","89.9969482421875","90.17926025390625","99.99915228949652","99.99898274739583","99.99932183159723","99.99618530273438","99.99542236328125","99.9969482421875","3.350830078125","0","6.70166015625"
"496","89.61166381835938","89.22332763671875","90","99.99728732638889","99.99474419487848","99.99983045789931","99.61166381835938","99.22332763671875","100","0.00244140625","0","0.0048828125"
"497","90.98419189453125","89.9908447265625","91.9775390625","99.99940660264757","99.99898274739583","99.99983045789931","99.93743896484375","99.884033203125","99.9908447265625","0.001220703125","0","0.00244140625"
"498","89.9969482421875","89.993896484375","90","99.99949137369791","99.99898274739583","100","99.9969482421875","99.993896484375","100","0.665283203125","0.01953125","1.31103515625"
"499","88.95553588867188","87.91107177734375","90","99.99932183159723","99.99864366319444","100","98.95553588867188","97.91107177734375","100","0","0","0"
"500","89.99923706054688","89.99847412109375","90","99.99898274739584","99.99830457899306","99.99966091579861","99.99923706054688","99.99847412109375","100","0","0","0"
"501","89.99923706054688","89.99847412109375","90","99.99991522894965","99.99983045789931","100","99.99923706054688","99.99847412109375","100","0.111083984375","0","0.22216796875"
"502","90","90","90","99.99983045789931","99.99966091579861","100","100","100","100","0.166015625","0","0.33203125"
"503","90","90","90","99.99983045789931","99.99966091579861","100","100","100","100","0.179443359375","0","0.35888671875"
"504","89.9969482421875","89.993896484375","90","99.99991522894965","99.99983045789931","100","99.9969482421875","99.993896484375","100","0.1171875","0","0.234375"
"505","89.97024536132812","89.94049072265625","90","99.99898274739584","99.99796549479167","100","99.97024536132812","99.94049072265625","100","0.562744140625","0.302734375","0.82275390625"
"506","89.8016357421875","89.603271484375","90","99.99754163953993","99.99508327907986","100","99.8016357421875","99.603271484375","100","0.115966796875","0","0.23193359375"
"507","86.33407592773438","82.66815185546875","90","99.99432033962674","99.98881022135417","99.99983045789931","96.33407592773438","92.66815185546875","100","0.018310546875","0","0.03662109375"
"508","84.51980590820312","79.0411376953125","89.99847412109375","99.99584621853299","99.99321831597223","99.99847412109375","94.51980590820312","89.0411376953125","99.99847412109375","0","0","0"
"509","89.98486328125","89.969482421875","90.000244140625","99.99186197916666","99.98626708984375","99.99745686848958","99.9847412109375","99.969482421875","100","0.009765625","0","0.01953125"
"510","89.87091064453125","89.7039794921875","90.037841796875","99.99669392903647","99.99508327907986","99.99830457899306","99.85198974609375","99.7039794921875","100","0","0","0"
"511","89.99929809570312","89.99847412109375","90.0001220703125","99.99864366319446","99.99796549479167","99.99932183159723","99.99465942382812","99.9908447265625","99.99847412109375","1.795654296875","0","3.59130859375"
"512","89.33224487304688","88.18267822265625","90.4818115234375","99.99754163953993","99.99525282118056","99.99983045789931","99.08981323242188","98.18267822265625","99.9969482421875","3.623046875","0","7.24609375"
"513","86.9970703125","83.994140625","90","99.99796549479166","99.99711778428819","99.99881320529514","96.9970703125","93.994140625","100","0.31982421875","0.00244140625","0.63720703125"
"514","90.00717163085938","89.908447265625","90.10589599609375","99.99915228949652","99.99915228949652","99.99915228949652","99.95346069335938","99.908447265625","99.99847412109375","0.003662109375","0","0.00732421875"
"515","87.07717895507812","84.15435791015625","90","99.9987284342448","99.99779595269098","99.99966091579861","97.07717895507812","94.15435791015625","100","0.172119140625","0","0.34423828125"
"516","88.39706420898438","86.80328369140625","89.9908447265625","99.9983893500434","99.9969482421875","99.99983045789931","98.39706420898438","96.80328369140625","99.9908447265625","0","0","0"
"517","90","90","90","99.99906751844618","99.99813503689236","100","100","100","100","0.0048828125","0","0.009765625"
"518","90.05633544921875","89.79400634765625","90.31866455078125","99.99915228949652","99.99881320529514","99.99949137369792","99.89471435546875","99.79400634765625","99.99542236328125","0.009765625","0.0048828125","0.0146484375"
"519","89.99923706054688","89.99847412109375","90","99.9987284342448","99.99796549479167","99.99949137369792","99.99923706054688","99.99847412109375","100","24.19921875","0.01708984375","48.38134765625"
"520","90.34646606445312","89.9969482421875","90.69598388671875","99.9983893500434","99.99762641059027","99.99915228949652","99.99771118164062","99.9969482421875","99.99847412109375","3.250732421875","0","6.50146484375"
"521","87.02426147460938","83.63861083984375","90.409912109375","99.99881320529514","99.99779595269098","99.99983045789931","96.81930541992188","93.63861083984375","100","21.163330078125","0","42.32666015625"
"522","90.2178955078125","90","90.435791015625","99.99966091579861","99.99949137369792","99.99983045789931","100","100","100","24.072265625","0","48.14453125"
"523","90.2081298828125","90","90.416259765625","99.99991522894965","99.99983045789931","100","100","100","100","20.908203125","0","41.81640625"
"524","90.3524169921875","90","90.704833984375","99.99974568684897","99.99966091579861","99.99983045789931","99.9969482421875","99.993896484375","100","16.51611328125","0","33.0322265625"
"525","90.00418090820312","90","90.00836181640625","99.99983045789931","99.99983045789931","99.99983045789931","99.99771118164062","99.99542236328125","100","11.62109375","0","23.2421875"
"526","90.0628662109375","90","90.125732421875","99.99983045789931","99.99966091579861","100","100","100","100","8.287353515625","0","16.57470703125"
"527","90","90","90","99.99991522894965","99.99983045789931","100","100","100","100","4.86083984375","0","9.7216796875"
"528","90.0001220703125","90","90.000244140625","99.99932183159723","99.99864366319444","100","100","100","100","1.91162109375","0","3.8232421875"
"529","90.01510620117188","89.99847412109375","90.03173828125","99.99932183159723","99.99898274739583","99.99966091579861","99.99923706054688","99.99847412109375","100","4.6826171875","0","9.365234375"
"530","90.05404663085938","89.98779296875","90.12030029296875","99.99932183159723","99.99932183159723","99.99932183159723","99.99313354492188","99.98779296875","99.99847412109375","14.786376953125","0","29.57275390625"
"531","89.9969482421875","89.99542236328125","89.99847412109375","99.99991522894965","99.99983045789931","100","99.9969482421875","99.99542236328125","99.99847412109375","5.81298828125","0","11.6259765625"
"532","90.008056640625","90","90.01611328125","99.99932183159723","99.99898274739583","99.99966091579861","100","100","100","6.788330078125","0","13.57666015625"
"533","89.99923706054688","89.99847412109375","90","99.99991522894965","99.99983045789931","100","99.99923706054688","99.99847412109375","100","7.783203125","0","15.56640625"
"534","90","90","90","99.99983045789931","99.99983045789931","99.99983045789931","100","100","100","8.14208984375","0","16.2841796875"
"535","90","90","90","100","100","100","100","100","100","5.52001953125","0","11.0400390625"
"536","90","90","90","99.99991522894965","99.99983045789931","100","100","100","100","8.883056640625","0","17.76611328125"
"537","90","90","90","100","100","100","100","100","100","7.1923828125","0","14.384765625"
"538","90","90","90","99.99974568684897","99.99966091579861","99.99983045789931","100","100","100","3.57177734375","0","7.1435546875"
"539","90.1231689453125","90","90.246337890625","99.99983045789931","99.99966091579861","100","100","100","100","4.853515625","0","9.70703125"
"540","90","90","90","100","100","100","100","100","100","4.296875","0","8.59375"
"541","90","90","90","99.99983045789931","99.99966091579861","100","100","100","100","2.420654296875","0","4.84130859375"
"542","89.99847412109375","89.9969482421875","90","100","100","100","99.99847412109375","99.9969482421875","100","3.99169921875","0","7.9833984375"
"543","88.20556640625","86.4111328125","90","99.99627007378473","99.99287923177083","99.99966091579861","98.20556640625","96.4111328125","100","0","0","0"
"544","89.96719360351562","89.9664306640625","89.96795654296875","99.99516805013022","99.99050564236111","99.99983045789931","99.96719360351562","99.9664306640625","99.96795654296875","0","0","0"
"545","89.95498657226562","89.93743896484375","89.9725341796875","99.9983893500434","99.99728732638889","99.99949137369792","99.95498657226562","99.93743896484375","99.9725341796875","0","0","0"
"546","89.46136474609375","88.92425537109375","89.99847412109375","99.99957614474826","99.99949137369792","99.99966091579861","99.46136474609375","98.92425537109375","99.99847412109375","0","0","0"
"547","90.21246337890625","90","90.4249267578125","99.99669392903647","99.993896484375","99.99949137369792","99.94659423828125","99.8931884765625","100","0","0","0"
"548","89.29974365234375","88.90899658203125","89.69049072265625","99.99737209743924","99.99728732638889","99.99745686848958","99.06158447265625","98.90899658203125","99.21417236328125","0","0","0"
"549","89.59768676757812","89.188232421875","90.00714111328125","99.99898274739584","99.99864366319444","99.99932183159723","99.57351684570312","99.188232421875","99.95880126953125","0","0","0"
"550","90.2479248046875","90","90.495849609375","99.99915228949652","99.99864366319444","99.99966091579861","100","100","100","0","0","0"
"551","85.6573486328125","81.36199951171875","89.95269775390625","99.99516805013022","99.99169243706598","99.99864366319444","95.6573486328125","91.36199951171875","99.95269775390625","0","0","0"
"552","89.92141723632812","89.85504150390625","89.98779296875","99.99643961588542","99.99355740017361","99.99932183159723","99.92141723632812","99.85504150390625","99.98779296875","0","0","0"
"553","90.44036865234375","89.9969482421875","90.8837890625","99.99686347113715","99.99627007378473","99.99745686848958","99.99847412109375","99.9969482421875","100","0","0","0"
"554","89.94735717773438","89.89471435546875","90","99.99813503689236","99.99711778428819","99.99915228949652","99.94735717773438","99.89471435546875","100","0","0","0"
"555","89.920654296875","89.84130859375","90","99.99813503689236","99.99677870008681","99.99949137369792","99.920654296875","99.84130859375","100","0","0","0"
"556","90.13558959960938","90","90.27117919921875","99.99872843424478","99.99830457899306","99.99915228949652","99.99923706054688","99.99847412109375","100","0","0","0"
"557","90.3751220703125","90","90.750244140625","99.99983045789931","99.99983045789931","99.99983045789931","100","100","100","0","0","0"
"558","90.15109252929688","89.993896484375","90.30828857421875","99.99957614474826","99.99915228949652","100","99.99618530273438","99.993896484375","99.99847412109375","0","0","0"
"559","90.0089111328125","90","90.017822265625","99.99957614474826","99.99915228949652","100","100","100","100","0","0","0"
"560","90.713134765625","90","91.42626953125","99.99991522894965","99.99983045789931","100","100","100","100","0","0","0"
"561","87.021484375","84.04296875","90","99.99974568684897","99.99949137369792","100","97.021484375","94.04296875","100","0","0","0"
"562","90.5814208984375","90","91.162841796875","99.99932183159723","99.99864366319444","100","100","100","100","0","0","0"
"563","90.010009765625","90","90.02001953125","99.99881320529514","99.99813503689236","99.99949137369792","99.9969482421875","99.993896484375","100","4.034423828125","0","8.06884765625"
"564","90.189208984375","90","90.37841796875","99.99957614474826","99.99915228949652","100","100","100","100","0.054931640625","0","0.10986328125"
"565","90.27865600585938","89.99847412109375","90.558837890625","99.99957614474826","99.99949137369792","99.99966091579861","99.99923706054688","99.99847412109375","100","0.062255859375","0","0.12451171875"
"566","90.1500244140625","90","90.300048828125","99.99974568684897","99.99949137369792","100","100","100","100","0","0","0"
"567","89.99935913085938","89.99847412109375","90.000244140625","99.99949137369791","99.99898274739583","100","99.99923706054688","99.99847412109375","100","0.003662109375","0","0.00732421875"
"568","90.00048828125","90","90.0009765625","99.99983045789931","99.99966091579861","100","100","100","100","0","0","0"
"569","90.00048828125","90","90.0009765625","99.99957614474826","99.99915228949652","100","100","100","100","0","0","0"
"570","90","90","90","99.99949137369792","99.99932183159723","99.99966091579861","100","100","100","0","0","0"
"571","90","90","90","99.99957614474826","99.99949137369792","99.99966091579861","100","100","100","0.0048828125","0","0.009765625"
"572","90","90","90","100","100","100","100","100","100","0.01220703125","0","0.0244140625"
"573","90","90","90","100","100","100","100","100","100","0.0048828125","0","0.009765625"
"574","90","90","90","100","100","100","100","100","100","0.013427734375","0","0.02685546875"
"575","89.83139038085938","89.664306640625","89.99847412109375","99.99949137369791","99.99898274739583","100","99.83139038085938","99.664306640625","99.99847412109375","0.003662109375","0","0.00732421875"
"576","90.07192993164062","90","90.14385986328125","99.99957614474826","99.99932183159723","99.99983045789931","99.99771118164062","99.99542236328125","100","0","0","0"
"577","90.0699462890625","90","90.139892578125","99.99923706054688","99.99847412109375","100","99.993896484375","99.98779296875","100","0.028076171875","0","0.05615234375"
"578","90.54150390625","90","91.0830078125","99.99983045789931","99.99966091579861","100","99.993896484375","99.98779296875","100","0.001220703125","0","0.00244140625"
"579","90.78778076171875","89.99847412109375","91.57708740234375","99.99906751844618","99.99830457899306","99.99983045789931","99.99847412109375","99.99847412109375","99.99847412109375","0.12451171875","0","0.2490234375"
"580","90.53683471679688","89.99847412109375","91.0751953125","99.99923706054688","99.99864366319444","99.99983045789931","99.99923706054688","99.99847412109375","100","0.030517578125","0","0.06103515625"
"581","90.4395751953125","90","90.879150390625","99.99966091579861","99.99949137369792","99.99983045789931","100","100","100","0.042724609375","0","0.08544921875"
"582","90.46533203125","90","90.9306640625","99.99974568684897","99.99949137369792","100","100","100","100","0.477294921875","0","0.95458984375"
"583","90.43783569335938","89.78485107421875","91.0908203125","99.99703301323785","99.99423556857639","99.99983045789931","99.89242553710938","99.78485107421875","100","0.631103515625","0","1.26220703125"
"584","85.6732177734375","80.8203125","90.526123046875","99.99160766601562","99.98338487413194","99.99983045789931","95.41015625","90.8203125","100","0.04638671875","0","0.0927734375"
"585","86.5621337890625","83.084716796875","90.03955078125","99.99279446072049","99.98558892144098","100","96.5423583984375","93.084716796875","100","0","0","0"
"586","90.44287109375","89.981689453125","90.904052734375","99.99864366319444","99.99728732638889","100","99.9908447265625","99.981689453125","100","0","0","0"
"587","90.68704223632812","89.9969482421875","91.37713623046875","99.99957614474826","99.99949137369792","99.99966091579861","99.99771118164062","99.9969482421875","99.99847412109375","0.003662109375","0","0.00732421875"
"588","90.27593994140625","90","90.5518798828125","99.99915228949652","99.99864366319444","99.99966091579861","99.91912841796875","99.8382568359375","100","0.845947265625","0","1.69189453125"
"589","90.949951171875","90","91.89990234375","99.99983045789931","99.99966091579861","100","100","100","100","0.0244140625","0","0.048828125"
"590","86.93069458007812","83.86138916015625","90","100","100","100","96.93069458007812","93.86138916015625","100","0","0","0"
"591","90.19491577148438","89.99847412109375","90.391357421875","99.99796549479167","99.99643961588542","99.99949137369792","99.99923706054688","99.99847412109375","100","0","0","0"
"592","90.38565063476562","89.993896484375","90.77740478515625","99.99932183159723","99.99881320529514","99.99983045789931","99.98855590820312","99.98321533203125","99.993896484375","0","0","0"
"593","90.10009765625","90","90.2001953125","99.99966091579861","99.99966091579861","99.99966091579861","100","100","100","0","0","0"
"594","90.13607788085938","89.99847412109375","90.273681640625","99.99966091579861","99.99949137369792","99.99983045789931","99.99923706054688","99.99847412109375","100","0","0","0"
"595","90.1280517578125","90","90.256103515625","99.99906751844618","99.99813503689236","100","100","100","100","0","0","0"
"596","90.1978759765625","90","90.395751953125","99.99983045789931","99.99983045789931","99.99983045789931","100","100","100","0","0","0"
"597","90.2086181640625","90","90.417236328125","99.99974568684897","99.99949137369792","100","100","100","100","0","0","0"
"598","90.16357421875","90","90.3271484375","99.99974568684897","99.99949137369792","100","100","100","100","0","0","0"
"599","90.2025146484375","90","90.405029296875","100","100","100","100","100","100","0","0","0"
"600","90.00985717773438","90","90.01971435546875","99.99957614474826","99.99932183159723","99.99983045789931","99.99923706054688","99.99847412109375","100","0","0","0"
"601","90.16317749023438","89.99847412109375","90.327880859375","99.99949137369792","99.99932183159723","99.99966091579861","99.99923706054688","99.99847412109375","100","0.224609375","0","0.44921875"
"602","90.175048828125","90","90.35009765625","99.99991522894965","99.99983045789931","100","100","100","100","0","0","0"
"603","90.1357421875","90","90.271484375","99.99966091579861","99.99932183159723","100","100","100","100","5.732421875","0.00732421875","11.45751953125"
"604","90.1292724609375","90","90.258544921875","100","100","100","100","100","100","2.381591796875","0.06103515625","4.7021484375"
"605","90.104736328125","90","90.20947265625","99.99983045789931","99.99966091579861","100","100","100","100","1.3037109375","0.00732421875","2.60009765625"
"606","89.98931884765625","89.9786376953125","90","99.9983893500434","99.99677870008681","100","99.98931884765625","99.9786376953125","100","0.50537109375","0","1.0107421875"
"607","86.514892578125","83.02978515625","90","99.99762641059027","99.99576144748264","99.99949137369792","96.514892578125","93.02978515625","100","0.03173828125","0","0.0634765625"
"608","90.00198364257812","90","90.00396728515625","99.99669392903647","99.99355740017361","99.99983045789931","99.99771118164062","99.99542236328125","100","0.098876953125","0","0.19775390625"
"609","88.02487182617188","86.484375","89.56536865234375","99.99821980794272","99.99813503689236","99.99830457899306","97.89962768554688","96.484375","99.31488037109375","44.60205078125","1.943359375","87.2607421875"
"610","89.98263549804688","89.94354248046875","90.021728515625","99.99754163953993","99.99677870008681","99.99830457899306","99.93820190429688","99.932861328125","99.94354248046875","2.159423828125","0","4.31884765625"
"611","89.21322631835938","88.42645263671875","90","99.99762641059027","99.9969482421875","99.99830457899306","99.16000366210938","98.32000732421875","100","0.234375","0","0.46875"
"612","90.0225830078125","90","90.045166015625","99.99949137369791","99.99898274739583","100","100","100","100","0","0","0"
"613","90.05224609375","90","90.1044921875","99.99906751844618","99.99813503689236","100","100","100","100","0","0","0"
"614","88.10650634765625","86.2130126953125","90","99.99898274739584","99.99813503689236","99.99983045789931","98.10028076171875","96.2005615234375","100","0.020751953125","0","0.04150390625"
"615","90.112548828125","90","90.22509765625","99.99932183159723","99.99898274739583","99.99966091579861","100","100","100","0.003662109375","0","0.00732421875"
"616","90.07736206054688","90","90.15472412109375","99.99923706054688","99.99847412109375","100","99.99923706054688","99.99847412109375","100","0.01708984375","0","0.0341796875"
"617","89.65298461914062","89.30596923828125","90","99.99923706054688","99.99847412109375","100","99.65286254882812","99.30572509765625","100","0.03662109375","0","0.0732421875"
"618","90.029541015625","90","90.05908203125","99.99957614474826","99.99915228949652","100","100","100","100","0.025634765625","0.0244140625","0.02685546875"
"619","90.07958984375","90","90.1591796875","99.99949137369791","99.99915228949652","99.99983045789931","100","100","100","0.09033203125","0","0.1806640625"
"620","90.17529296875","90","90.3505859375","99.99966091579861","99.99949137369792","99.99983045789931","100","100","100","2.794189453125","0","5.58837890625"
"621","90.22216796875","90","90.4443359375","100","100","100","100","100","100","3.642578125","0","7.28515625"
"622","90.1600341796875","90","90.320068359375","99.99983045789931","99.99966091579861","100","100","100","100","0","0","0"
"623","90.1805419921875","90","90.361083984375","100","100","100","100","100","100","0","0","0"
"624","89.5987548828125","88.93798828125","90.259521484375","99.99949137369792","99.99932183159723","99.99966091579861","99.468994140625","98.93798828125","100","0","0","0"
"625","90.12451171875","90","90.2490234375","99.99940660264757","99.99881320529514","100","100","100","100","0","0","0"
"626","90.12081909179688","89.99847412109375","90.2431640625","100","100","100","99.99923706054688","99.99847412109375","100","0","0","0"
"627","90.05282592773438","90","90.10565185546875","99.99966091579861","99.99932183159723","100","99.99923706054688","99.99847412109375","100","0","0","0"
"628","90.06967163085938","89.99847412109375","90.140869140625","99.99991522894965","99.99983045789931","100","99.99923706054688","99.99847412109375","100","0","0","0"
"629","90.13037109375","90","90.2607421875","100","100","100","100","100","100","0","0","0"
"630","90.206787109375","90","90.41357421875","99.99966091579861","99.99932183159723","100","100","100","100","0","0","0"
"631","90.1580810546875","90","90.316162109375","99.99974568684897","99.99966091579861","99.99983045789931","100","100","100","0","0","0"
"632","90.10195922851562","89.98931884765625","90.214599609375","99.99949137369791","99.99898274739583","100","99.99465942382812","99.98931884765625","100","0","0","0"
"633","90.1363525390625","90","90.272705078125","99.9985588921441","99.99711778428819","100","100","100","100","0","0","0"
"634","90.13827514648438","89.98626708984375","90.290283203125","99.99923706054688","99.99864366319444","99.99983045789931","99.99313354492188","99.98626708984375","100","0","0","0"
"635","90.02267456054688","89.99237060546875","90.052978515625","99.99966091579861","99.99932183159723","100","99.99618530273438","99.99237060546875","100","0","0","0"
"636","90.0958251953125","90","90.191650390625","99.99983045789931","99.99966091579861","100","100","100","100","0","0","0"
"637","90.17977905273438","89.99847412109375","90.361083984375","99.99983045789931","99.99966091579861","100","99.99923706054688","99.99847412109375","100","0","0","0"
"638","90.16552734375","89.993896484375","90.337158203125","99.99881320529514","99.99762641059027","100","99.9969482421875","99.993896484375","100","0","0","0"
"639","90.17041015625","90","90.3408203125","99.99940660264757","99.99881320529514","100","100","100","100","0","0","0"
"640","90.674560546875","89.993896484375","91.355224609375","99.9982198079427","99.99728732638889","99.99915228949652","99.9969482421875","99.993896484375","100","0","0","0"
"641","89.93756103515625","89.6185302734375","90.256591796875","99.9987284342448","99.99779595269098","99.99966091579861","99.80926513671875","99.6185302734375","100","0.001220703125","0","0.00244140625"
"642","90.1407470703125","90","90.281494140625","99.99957614474826","99.99915228949652","100","100","100","100","0","0","0"
"643","90.12939453125","90","90.2587890625","99.99983045789931","99.99966091579861","100","100","100","100","0","0","0"
"644","90.21170043945312","89.99542236328125","90.427978515625","99.99974568684897","99.99949137369792","100","99.99771118164062","99.99542236328125","100","0","0","0"
"645","90.172119140625","90","90.34423828125","99.99957614474826","99.99915228949652","100","100","100","100","0","0","0"
"646","81.20941162109375","72.4188232421875","90","99.99771118164062","99.99559190538194","99.99983045789931","91.20941162109375","82.4188232421875","100","0","0","0"
"647","89.52267456054688","89.04534912109375","90","99.99660915798611","99.99321831597223","100","99.52011108398438","99.04022216796875","100","0","0","0"
"648","89.68643188476562","89.37286376953125","90","99.99805026584201","99.99610053168402","100","99.68643188476562","99.37286376953125","100","0","0","0"
"649","89.99847412109375","89.9969482421875","90","99.99864366319444","99.99728732638889","100","99.99847412109375","99.9969482421875","100","0","0","0"
"650","89.9969482421875","89.993896484375","90","99.99923706054688","99.99847412109375","100","99.9969482421875","99.993896484375","100","0","0","0"
"651","89.99923706054688","89.99847412109375","90","99.9983893500434","99.99677870008681","100","99.99923706054688","99.99847412109375","100","0","0","0"
"652","90.00030517578125","89.9969482421875","90.003662109375","99.99923706054688","99.99847412109375","100","99.99847412109375","99.9969482421875","100","0","0","0"
"653","89.99923706054688","89.99847412109375","90","99.99966091579861","99.99949137369792","99.99983045789931","99.99923706054688","99.99847412109375","100","0","0","0"
"654","90","90","90","100","100","100","100","100","100","0","0","0"
"655","90.05795288085938","90","90.11590576171875","99.99966091579861","99.99932183159723","100","99.99923706054688","99.99847412109375","100","0","0","0"
"656","89.2615966796875","88.523193359375","90","99.99983045789931","99.99966091579861","100","99.261474609375","98.52294921875","100","0","0","0"
"657","89.98715209960938","89.97430419921875","90","99.99881320529514","99.99762641059027","100","99.98397827148438","99.96795654296875","100","0.13916015625","0","0.2783203125"
"658","90","90","90","99.99983045789931","99.99966091579861","100","100","100","100","0.010986328125","0","0.02197265625"
"659","89.86648559570312","89.73297119140625","90","99.99983045789931","99.99966091579861","100","99.86648559570312","99.73297119140625","100","0.00244140625","0","0.0048828125"
"660","90","90","90","99.99949137369791","99.99898274739583","100","100","100","100","0","0","0"
"661","90","90","90","100","100","100","100","100","100","0","0","0"
"662","90","90","90","100","100","100","100","100","100","0","0","0"
"663","90","90","90","99.99991522894965","99.99983045789931","100","100","100","100","0","0","0"
"664","90","90","90","100","100","100","100","100","100","0","0","0"
"665","90","90","90","99.99991522894965","99.99983045789931","100","100","100","100","0","0","0"
"666","90","90","90","100","100","100","100","100","100","0","0","0"
"667","90.0023193359375","90","90.004638671875","100","100","100","100","100","100","0","0","0"
"668","90","90","90","99.99974568684897","99.99949137369792","100","100","100","100","0","0","0"
"669","76.02218627929688","62.0458984375","89.99847412109375","99.99711778428819","99.99508327907986","99.99915228949652","86.02218627929688","72.0458984375","99.99847412109375","0","0","0"
"670","86.83074951171875","83.6614990234375","90","99.99067518446181","99.98151991102431","99.99983045789931","96.83074951171875","93.6614990234375","100","0","0","0"
"671","86.5240478515625","83.68438720703125","89.36370849609375","99.99898274739584","99.99813503689236","99.99983045789931","96.5240478515625","93.68438720703125","99.36370849609375","0","0","0"
"672","90.119873046875","89.96337890625","90.2763671875","99.99872843424478","99.99745686848958","100","99.981689453125","99.96337890625","100","0","0","0"
"673","90.1680908203125","90","90.336181640625","99.99974568684897","99.99949137369792","100","100","100","100","0","0","0"
"674","90.024169921875","90","90.04833984375","99.99915228949652","99.99898274739583","99.99932183159723","100","100","100","0","0","0"
"675","90.1697998046875","90","90.339599609375","99.99983045789931","99.99966091579861","100","100","100","100","0","0","0"
"676","90.16207885742188","89.99847412109375","90.32568359375","99.99957614474826","99.99932183159723","99.99983045789931","99.99923706054688","99.99847412109375","100","0","0","0"
"677","89.97665405273438","89.92523193359375","90.028076171875","99.99788072374132","99.99593098958333","99.99983045789931","99.96261596679688","99.92523193359375","100","0","0","0"
"678","90.00250244140625","89.9969482421875","90.008056640625","99.99830457899306","99.99660915798611","100","99.99847412109375","99.9969482421875","100","0","0","0"
"679","89.98703002929688","89.97406005859375","90","99.99889797634549","99.99796549479167","99.99983045789931","99.98703002929688","99.97406005859375","100","0.001220703125","0","0.00244140625"
"680","90","90","90","99.99949137369791","99.99898274739583","100","100","100","100","0","0","0"
"681","89.99996948242188","89.99847412109375","90.00146484375","99.99991522894965","99.99983045789931","100","99.99923706054688","99.99847412109375","100","0","0","0"
"682","89.99923706054688","89.99847412109375","90","99.99991522894965","99.99983045789931","100","99.99923706054688","99.99847412109375","100","0","0","0"
"683","90.0174560546875","90","90.034912109375","99.99906751844618","99.99813503689236","100","100","100","100","0","0","0"
"684","90.03256225585938","90","90.06512451171875","99.99983045789931","99.99983045789931","99.99983045789931","99.99923706054688","99.99847412109375","100","0","0","0"
"685","90.009765625","90","90.01953125","99.99983045789931","99.99966091579861","100","100","100","100","0","0","0"
"686","90.1854248046875","90","90.370849609375","100","100","100","100","100","100","0","0","0"
"687","90.00546264648438","89.99542236328125","90.0155029296875","99.99915228949652","99.99881320529514","99.99949137369792","99.99618530273438","99.99542236328125","99.9969482421875","0","0","0"
"688","90","90","90","99.99940660264757","99.99898274739583","99.99983045789931","100","100","100","0","0","0"
"689","90","90","90","99.99974568684897","99.99949137369792","100","100","100","100","0","0","0"
"690","85.36666870117188","80.73333740234375","90","99.99321831597223","99.98660617404514","99.99983045789931","95.36666870117188","90.73333740234375","100","0","0","0"
"691","90.0006103515625","90","90.001220703125","99.99567667643228","99.99152289496527","99.99983045789931","100","100","100","0","0","0"
