"Step","Grouped runs - wio_acc","Grouped runs - wio_acc__MIN","Grouped runs - wio_acc__MAX","Grouped runs - train_acc","Grouped runs - train_acc__MIN","Grouped runs - train_acc__MAX","Grouped runs - val_acc","Grouped runs - val_acc__MIN","Grouped runs - val_acc__MAX","Grouped runs - test_acc","Grouped runs - test_acc__MIN","Grouped runs - test_acc__MAX"
"3460","68.86515569051107","47.73031138102213","90","100","100","100","78.13819325764973","56.27638651529948","100","22.380842208862305","0","44.76168441772461"
"3461","73.5546875","73.5546875","73.5546875","100","100","100","91.77734375","83.5546875","100","0","0","0"
"3462","2.6167994817097977","2.6167994817097977","2.6167994817097977","100","100","100","40.10657682418824","12.616799481709798","67.59635416666667","0","0","0"
"3463","36.18860807418823","0.34466406504313163","72.03255208333333","100","100","100","46.18860807418823","10.344664065043132","82.03255208333333","0","0","0"
"3464","-5.809921709696452","-5.809921709696452","-5.809921709696452","100","100","100","98.17708333333333","98.17708333333333","98.17708333333333","0","0","0"
"3465","42.02016935348511","-5.809921709696452","89.85026041666667","99.99923706054688","99.99923706054688","99.99923706054688","4.190078290303548","4.190078290303548","4.190078290303548","0","0","0"
"3466","-1.3704211552937817","-1.3704211552937817","-1.3704211552937817","","","","22.856770833333332","22.856770833333332","22.856770833333332","1.64794921875","0","3.2958984375"
"3467","22.74447692235311","-1.2662544886271156","46.755208333333336","","","","32.74447692235311","8.733745511372884","56.755208333333336","19.16116778055827","0","38.32233556111654"
"3468","51.492135747273764","12.984271494547524","90","100","100","100","61.492135747273764","22.984271494547524","100","0","0","0"
"3469","59.1484375","59.1484375","59.1484375","100","100","100","69.1484375","69.1484375","69.1484375","24.14738591512044","0","48.29477183024088"
"3470","37.83887796401978","-2.1646919886271156","77.84244791666667","100","100","100","7.835308011372884","7.835308011372884","7.835308011372884","24.14738591512044","0","48.29477183024088"
"3471","42.54296875","42.54296875","42.54296875","100","100","100","62.11027170817057","52.54296875","71.67757466634114","0","0","0"
"3472","30.557097657521567","-1.7842421849568684","62.8984375","100","100","100","8.215757815043132","8.215757815043132","8.215757815043132","24.14738591512044","0","48.29477183024088"
"3473","49.15814839680989","8.31629679361979","90","100","100","100","59.0523463567098","18.104692713419595","100","0","0","0"
"3474","90","90","90","100","100","100","74.3967300415039","48.793460083007815","100","0.4048583110173543","0","0.8097166220347086"
"3475","37.45774686177572","37.45774686177572","37.45774686177572","100","100","100","63.54658184051514","37.985090764363605","89.10807291666667","22.50665219624837","0","45.01330439249674"
"3476","","","","100","100","100","41.71027352015177","4.190078290303548","79.23046875","0","0","0"
"3477","","","","100","100","100","33.448563448588054","32.3450434366862","34.55208346048991","48.29477183024088","48.29477183024088","48.29477183024088"
"3478","","","","","","","100","100","100","0","0","0"
"3479","42.35469150543213","28.473705927530926","56.23567708333333","","","","","","","0","0","0"
"3480","","","","100","100","100","36.112061182657875","14.688965861002604","57.53515650431315","48.140149434407554","48.140149434407554","48.140149434407554"
"3481","66.25687255859376","57.16666666666667","75.34707845052084","100","100","100","67.16666666666667","67.16666666666667","67.16666666666667","0","0","0"
"3482","93.54817700703938","89.39453125","97.70182276407878","100","100","100","98.54817708333334","97.70182291666667","99.39453125","0","0","0"
"3483","92.7578125","92.7578125","92.7578125","100","100","100","","","","0","0","0"
"3484","8.770833460489907","8.770833460489907","8.770833460489907","100","100","100","59.385416730244955","18.770833460489907","100","0","0","0"
"3485","12.976562627156575","12.976562627156575","12.976562627156575","100","100","100","61.468750063578284","22.976562627156575","99.9609375","0","0","0"
"3486","89.80386810302734","89.80386810302734","89.80386810302734","100","100","100","99.90193405151368","99.80386810302734","100","0","0","0"
"3487","99.29036443074544","99.29036443074544","99.29036443074544","100","100","100","78.36848958333333","57.446614583333336","99.29036458333333","0","0","0"
"3488","75.42171106974284","75.42171106974284","75.42171106974284","100","100","100","75.42171122233073","75.42171122233073","75.42171122233073","0","0","0"
"3489","82.7524509938558","75.20867802937826","90.29622395833333","100","100","100","100","100","100","0","0","0"
"3490","89.61588541666667","89.61588541666667","89.61588541666667","","","","55.459635480244955","11.303385543823243","99.61588541666667","0","0","0"
"3491","37.22432047526042","-10","84.44864095052084","","","","46.84346110026042","0","93.68692220052084","0","0","0"
"3492","51.885416666666664","51.885416666666664","51.885416666666664","100","100","100","41.91827920277913","21.9511417388916","61.885416666666664","0","0","0"
"3493","-7.662760416666666","-7.662760416666666","-7.662760416666666","100","100","100","2.3372395833333335","2.3372395833333335","2.3372395833333335","20.061094522476196","6.978501160939534","33.143687884012856"
"3494","44.13838297526041","1.790364583333334","86.4864013671875","100","100","100","","","","0","0","0"
"3495","","","","","","","96.77734375","96.77734375","96.77734375","3.0029296875","3.0029296875","3.0029296875"
"3496","46.838541920979814","46.838541920979814","46.838541920979814","99.99730868602362","99.99461737204724","100","","","","0","0","0"
"3497","4.753906377156575","4.753906377156575","4.753906377156575","99.9873123769685","99.97462475393701","100","14.753906377156575","14.753906377156575","14.753906377156575","0","0","0"
"3498","95.90637090047201","95.90637090047201","95.90637090047201","100","100","100","43.8203125","43.8203125","43.8203125","0","0","0"
"3499","-10","-10","-10","100","100","100","98.27616271972656","98.27616271972656","98.27616271972656","0","0","0"
"3500","89.88921501159668","86.18489583333333","93.59353418986002","100","100","100","94.88921508789062","93.59353434244791","96.18489583333333","10.343984603881836","0","20.687969207763672"
"3501","-10","-10","-10","99.97940063476562","99.97940063476562","99.97940063476562","5.3246154149373375","0","10.649230829874675","0","0","0"
"3502","10.68182581424713","-0.13569732983907024","21.499348958333332","100","100","100","14.788170011838277","5.502121273676554","24.07421875","0","0","0"
"3503","1.6525302171707157","-6.2245619614919026","9.529622395833334","99.92446899414062","99.84893798828125","100","6.679385685920716","3.7754380385080974","9.583333333333334","0","0","0"
"3504","48.1803547223409","7.068717257181802","89.2919921875","100","100","100","57.8702961285909","17.068717257181802","98.671875","","",""
"3505","-7.904960854848226","-10","-5.809921709696452","100","100","100","2.095039145151774","0","4.190078290303548","0","0","0"
"3506","","","","100","100","100","2.095039145151774","0","4.190078290303548","0","0","0"
"3507","","","","99.99307947834646","99.98615895669292","100","46.66196279525757","10.04397767384847","83.27994791666667","0","0","0"
"3508","-2.143893146514893","-5.809921709696452","1.522135416666666","99.97260209331363","99.94520418662725","100","7.856106853485107","4.190078290303548","11.522135416666666","0","0","0"
"3509","-5.809921709696452","-5.809921709696452","-5.809921709696452","100","100","100","2.095039145151774","0","4.190078290303548","0","0","0"
"3510","-4.788907273610433","-10","0.422185452779134","99.99115711122047","99.98231422244095","100","10.422185452779134","10.422185452779134","10.422185452779134","0","0","0"
"3511","-7.904960854848226","-10","-5.809921709696452","100","100","100","2.095039145151774","0","4.190078290303548","0","0","0"
"3512","0.9516472180684405","-5.809921709696452","7.713216145833333","99.94545873999596","99.89091747999191","100","7.309882895151774","4.190078290303548","10.4296875","0","0","0"
"3513","-7.664075438181559","-10","-5.328150876363119","99.91608113050461","99.83216226100922","100","4.671849123636881","4.671849123636881","4.671849123636881","24.14738591512044","0","48.29477183024088"
"3514","-2.5361953099568684","-10","4.927609380086263","99.94925551527129","99.90081787109375","99.99769315944881","7.463804690043132","0","14.927609380086263","0","0","0"
"3515","-10","-10","-10","99.99846210629921","99.99846210629921","99.99846210629921","0","0","0","0","0","0"
"3516","29.301833343505862","29.301833343505862","29.301833343505862","100","100","100","7.869791666666667","7.869791666666667","7.869791666666667","0","0","0"
"3517","-0.8927721341451007","-2.130208333333333","0.34466406504313163","100","100","100","9.107227865854899","7.869791666666667","10.344664065043132","0","0","0"
"3518","42.139322916666664","42.139322916666664","42.139322916666664","100","100","100","31.2419934908549","10.344664065043132","52.139322916666664","0","0","0"
"3519","0.34466406504313163","0.34466406504313163","0.34466406504313163","99.98413629606952","99.96827259213906","100","10.344664065043132","10.344664065043132","10.344664065043132","0","0","0"
"3520","-2.991730467478434","-6.328125","0.34466406504313163","99.79546013779527","99.79546013779527","99.79546013779527","","","","0.6429036458333334","0.6429036458333334","0.6429036458333334"
"3521","10.44921875","10.44921875","10.44921875","99.93520787757213","99.87041575514425","100","15.396941407521567","10.344664065043132","20.44921875","0","0","0"
"3522","21.818816407521567","0.34466406504313163","43.29296875","99.97385580708661","99.97385580708661","99.97385580708661","10.344664065043132","10.344664065043132","10.344664065043132","0","0","0"
"3523","0.34466406504313163","0.34466406504313163","0.34466406504313163","100","100","100","7.805795574188233","5.266927083333333","10.344664065043132","0","0","0"
"3524","8.277149740854899","0.34466406504313163","16.209635416666668","100","100","100","18.2771497408549","10.344664065043132","26.209635416666668","0","0","0"
"3525","30.726368490854902","0.34466406504313163","61.10807291666667","100","100","100","","","","0","0","0"
"3526","44.6482434908549","0.34466406504313163","88.95182291666667","100","100","100","54.6482434908549","10.344664065043132","98.95182291666667","0","0","0"
"3527","45.13977994918823","0.34466406504313163","89.93489583333333","100","100","100","99.93489583333333","99.93489583333333","99.93489583333333","0","0","0"
"3528","2.5785820960998533","0.34466406504313163","4.812500127156575","100","100","100","12.578582096099854","10.344664065043132","14.812500127156575","0","0","0"
"3529","","","","100","100","100","14.427540429433186","10.344664065043132","18.510416793823243","0","0","0"
"3530","17.3337903658549","0.34466406504313163","34.322916666666664","100","100","100","27.3337903658549","10.344664065043132","44.322916666666664","0","0","0"
"3531","44.02975390752157","0.34466406504313163","87.71484375","100","100","100","54.02975390752157","10.344664065043132","97.71484375","0","0","0"
"3532","0.3707057317097977","0.3707057317097977","0.3707057317097977","100","100","100","55.185352865854895","10.370705731709798","100","0","0","0"
"3533","45.17233203252157","0.34466406504313163","90","100","100","100","100","100","100","0","0","0"
"3534","37.9843147277832","37.9843147277832","37.9843147277832","100","100","100","47.9843147277832","47.9843147277832","47.9843147277832","3.0680338541666665","0","6.136067708333333"
"3535","-1.1232408841451007","-2.591145833333333","0.34466406504313163","100","100","100","","","","0","0","0"
"3536","-4.280792967478434","-8.90625","0.34466406504313163","100","100","100","5.719207032521566","1.09375","10.344664065043132","0","0","0"
"3537","0.34466406504313163","0.34466406504313163","0.34466406504313163","100","100","100","7.008269532521566","3.671875","10.344664065043132","0","0","0"
"3538","-4.827667967478434","-10","0.34466406504313163","99.99771118164062","99.99771118164062","99.99771118164062","","","","0","0","0"
"3539","-0.5686266581217447","-9.583333333333334","8.446080017089844","100","100","100","9.431373341878256","0.4166666666666667","18.446080017089844","48.29477183024088","48.29477183024088","48.29477183024088"
"3540","-0.6550944964090979","-6.328125","5.017936007181804","100","100","100","9.344905503590901","3.671875","15.017936007181804","0","0","0"
"3541","-6.328125","-6.328125","-6.328125","100","100","100","9.365967305501302","3.671875","15.060059611002604","0","0","0"
"3542","-4.655141925811767","-9.654947916666666","0.34466406504313163","100","100","100","10.344664065043132","10.344664065043132","10.344664065043132","0","0","0"
"3543","-2.591145833333333","-2.591145833333333","-2.591145833333333","99.9786376953125","99.957275390625","100","7.276921224594116","7.144988282521566","7.408854166666667","0","0","0"
"3544","2.847315661112468","-10","15.694631322224936","100","100","100","25.694631322224936","25.694631322224936","25.694631322224936","0","0","0"
"3545","-7.278645833333334","-7.278645833333334","-7.278645833333334","100","100","100","35.48021876017253","35.48021876017253","35.48021876017253","0","0","0"
"3546","19.286958312988283","19.286958312988283","19.286958312988283","100","100","100","29.286958312988283","29.286958312988283","29.286958312988283","0","0","0"
"3547","14.398239135742188","14.398239135742188","14.398239135742188","100","100","100","14.035057067871094","3.671875","24.398239135742188","0","0","0"
"3548","-6.328125","-6.328125","-6.328125","100","100","100","3.930976645151774","3.671875","4.190078290303548","0","0","0"
"3549","-7.904960854848226","-10","-5.809921709696452","100","100","100","2.095039145151774","0","4.190078290303548","0","0","0"
"3550","4.838528728485108","-5.809921709696452","15.486979166666668","100","100","100","14.838528728485109","4.190078290303548","25.486979166666668","0","0","0"
"3551","-10","-10","-10","100","100","100","0","0","0","0","0","0"
"3552","-5.24239444732666","-10","-0.4847888946533203","100","100","100","0","0","0","0","0","0"
"3553","12.455289332071938","12.455289332071938","12.455289332071938","100","100","100","11.562931124369303","0.6705729166666666","22.45528933207194","0","0","0"
"3554","67.2751789077123","67.2751789077123","67.2751789077123","100","100","100","39.781361897786454","3.6653645833333335","75.89735921223958","0","0","0"
"3555","-8.841145833333334","-8.841145833333334","-8.841145833333334","100","100","100","49.973958333333336","1.1588541666666667","98.7890625","0","0","0"
"3556","31.96117477416992","17.77391179402669","46.14843775431315","","","","41.96117477416992","27.77391179402669","56.14843775431315","0","0","0"
"3557","32.757661501566574","29.55208346048991","35.96323954264323","99.99461737204724","99.99461737204724","99.99461737204724","45.96323954264323","45.96323954264323","45.96323954264323","3.7841796875","3.7841796875","3.7841796875"
"3558","10.559335327148439","10.559335327148439","10.559335327148439","100","100","100","99.84375","99.84375","99.84375","0","0","0"
"3559","3.048836771647135","-9.0234375","15.12111104329427","100","100","100","13.048836771647135","0.9765625","25.12111104329427","0","0","0"
"3560","40.59671772003174","11.700520960489907","69.49291447957357","100","100","100","46.55131587982178","21.700520960489907","71.40211079915365","0","0","0"
"3561","7.18359375","7.18359375","7.18359375","99.93694635826772","99.93694635826772","99.93694635826772","24.459450022379556","17.18359375","31.735306294759116","0","0","0"
"3562","0.2433430035909021","-7.194010416666666","7.68069642384847","99.94771161417323","99.89542322834646","100","17.68069642384847","17.68069642384847","17.68069642384847","0.19124348958333334","0","0.3824869791666667"
"3563","1.973958460489909","1.973958460489909","1.973958460489909","99.96765407051626","99.93530814103254","100","16.585549545288085","11.973958460489909","21.197140630086263","0","0","0"
"3564","-10","-10","-10","100","100","100","4.645807456970215","4.645807456970215","4.645807456970215","0","0","0"
"3565","46.90781851132711","-6.184362824757894","99.99999984741211","99.96039923720473","99.92079847440945","100","51.8359375","3.671875","100","0","0","0"
"3566","92.96255427042644","92.96255427042644","92.96255427042644","100","100","100","96.18082148234049","95.14810129801432","97.21354166666667","0","0","0"
"3567","51.55453643798828","38.821312459309894","64.28776041666667","100","100","100","","","","0","0","0"
"3568","72.4264323425293","44.852864837646486","99.99999984741211","100","100","100","54.852864837646486","54.852864837646486","54.852864837646486","0","0","0"
"3569","31.40493497848511","-5.809921709696452","68.61979166666667","","","","4.190078290303548","4.190078290303548","4.190078290303548","0","0","0"
"3570","29.657539145151773","-5.809921709696452","65.125","","","","75.125","75.125","75.125","0","0","0"
"3571","31.852851645151773","-5.809921709696452","69.515625","100","100","100","41.85285164515177","4.190078290303548","79.515625","0","0","0"
"3572","-5.699244626363119","-5.699244626363119","-5.699244626363119","100","100","100","4.300755373636881","4.300755373636881","4.300755373636881","0","0","0"
"3573","37.59765625","37.59765625","37.59765625","100","100","100","47.59765625","47.59765625","47.59765625","","",""
"3574","99.88932276407878","99.88932276407878","99.88932276407878","100","100","100","61.56119791666667","23.233072916666668","99.88932291666667","0","0","0"
"3575","-0.7060309171676638","-6.2245619614919026","4.812500127156575","99.93820190429688","99.87640380859375","100","9.293969082832337","3.7754380385080974","14.812500127156575","48.29477183024088","48.29477183024088","48.29477183024088"
"3576","9.121572430928548","1.973958460489909","16.269186401367186","99.87030029296875","99.87030029296875","99.87030029296875","19.12157243092855","11.973958460489909","26.269186401367186","0","0","0"
"3577","-0.22852849960327148","-5.809921709696452","5.352864710489909","99.99961853027344","99.99923706054688","100","9.771471500396729","4.190078290303548","15.352864710489909","0","0","0"
"3578","56.93128700256348","24.13601150512695","89.7265625","100","100","100","66.93128700256348","34.13601150512695","99.7265625","0","0","0"
"3579","51.81697729329268","50.64832509358724","52.98562949299813","100","100","100","61.06504796346029","60.64832509358724","61.481770833333336","0","0","0"
"3580","3.5029275258382153","-5.25390625","12.25976130167643","100","100","100","13.502927525838215","4.74609375","22.25976130167643","0","0","0"
"3581","42.31497052510579","-1.5224026997884117","86.15234375","100","100","100","8.477597300211588","8.477597300211588","8.477597300211588","0","0","0"
"3582","50.827771504720054","50.827771504720054","50.827771504720054","100","100","100","41.61635971069336","22.404947916666668","60.827771504720054","0","0","0"
"3583","36.308106613159175","21.63704630533854","50.979166920979814","100","100","100","46.308106613159175","31.63704630533854","60.979166920979814","","",""
"3584","39.94099655151367","-6.328125","86.21011810302734","100","100","100","49.94099655151367","3.671875","96.21011810302734","0","0","0"
"3585","61.02838719685872","32.05677439371745","90","100","100","100","71.02838719685872","42.05677439371745","100","0","0","0"
"3586","-2.736703236897786","-6.328125","0.8547185262044277","100","100","100","7.263296763102214","3.671875","10.854718526204428","0","0","0"
"3587","-4.120560741424561","-4.120560741424561","-4.120560741424561","100","100","100","47.412497456868486","5.735677083333333","89.08931783040364","0","0","0"
"3588","12.577568848927816","3.22675215403239","21.928385543823243","100","100","100","22.577568848927818","13.22675215403239","31.928385543823243","0","0","0"
"3589","8.466926193237306","-6.328125","23.261977386474612","100","100","100","3.671875","3.671875","3.671875","0","0","0"
"3590","65.99990946451823","44.97507934570312","87.02473958333333","100","100","100","54.97507934570312","54.97507934570312","54.97507934570312","0","0","0"
"3591","","","","100","100","100","21.247068150838217","18.880208333333332","23.6139279683431","0","0","0"
"3592","31.316617520650226","21.576823043823243","41.05641199747721","100","100","100","41.316617520650226","31.576823043823243","51.05641199747721","0","0","0"
"3593","9.139387639363607","9.139387639363607","9.139387639363607","100","100","100","47.15158487955729","47.15158487955729","47.15158487955729","3.9985357920328775","0","7.997071584065755"
"3594","-6.328125","-6.328125","-6.328125","100","100","100","10.481382815043132","10.481382815043132","10.481382815043132","0","0","0"
"3595","27.147508112589517","3.30651117960612","50.988505045572914","100","100","100","33.170033772786454","5.3515625","60.988505045572914","0","0","0"
"3596","35.14952392578125","-6.328125","76.6271728515625","100","100","100","86.6271728515625","86.6271728515625","86.6271728515625","0","0","0"
"3597","52.85038026968638","16.537758525212606","89.16300201416016","100","100","100","62.67525100708008","26.1875","99.16300201416016","0","0","0"
"3598","46.79358647664388","3.5871729532877605","90","100","100","100","53.430989583333336","6.861979166666667","100","8.748504320780436","0","17.49700864156087"
"3599","4.0681653658549","0.34466406504313163","7.791666666666668","100","100","100","10.344664065043132","10.344664065043132","10.344664065043132","0","0","0"
"3600","34.60765488942464","8.953125127156575","60.262184651692706","100","100","100","70.2621846516927","70.2621846516927","70.2621846516927","0","0","0"
"3601","9.604658177693686","5.522135543823243","13.687180811564128","99.9646284448819","99.9646284448819","99.9646284448819","14.98551762898763","14.448899714152018","15.522135543823243","","",""
"3602","48.408514264424646","1.973958460489909","94.84307006835938","100","100","100","55.986979230244955","11.973958460489909","100","0","0","0"
"3603","5.522135543823243","5.522135543823243","5.522135543823243","100","100","100","56.222367413838704","15.522135543823243","96.92259928385417","0","0","0"
"3604","47.062513033548996","5.671875127156575","88.45315093994141","100","100","100","57.062513033548996","15.671875127156575","98.45315093994141","0","0","0"
"3605","25.28917439778646","25.28917439778646","25.28917439778646","100","100","100","25.138727887471518","14.988281377156575","35.28917439778646","0","0","0"
"3606","1.1593112627665203","0.34466406504313163","1.973958460489909","100","100","100","11.15931126276652","10.344664065043132","11.973958460489909","0","0","0"
"3607","47.754557355244955","5.522135543823243","89.98697916666667","100","100","100","15.522135543823243","15.522135543823243","15.522135543823243","0","0","0"
"3608","5.522135543823243","5.522135543823243","5.522135543823243","100","100","100","50.63632208506266","15.522135543823243","85.75050862630208","0","0","0"
"3609","41.40394776662191","5.261718877156575","77.54617665608724","100","100","100","15.261718877156575","15.261718877156575","15.261718877156575","0","0","0"
"3610","5.522135543823243","5.522135543823243","5.522135543823243","100","100","100","33.710316785176595","15.522135543823243","51.89849802652995","0","0","0"
"3611","","","","100","100","100","100","100","100","0","0","0"
"3612","44.21644776662191","4.812500127156575","83.62039540608724","100","100","100","14.812500127156575","14.812500127156575","14.812500127156575","0","0","0"
"3613","4.812500127156575","4.812500127156575","4.812500127156575","100","100","100","54.530068778991705","14.812500127156575","94.24763743082683","0","0","0"
"3614","6.882812627156575","6.882812627156575","6.882812627156575","100","100","100","51.746046257019046","16.882812627156575","86.60927988688151","0","0","0"
"3615","86.2098164876302","84.86103922526041","87.55859375","100","100","100","96.2098164876302","94.86103922526041","97.55859375","0","0","0"
"3616","57.963504308064785","57.963504308064785","57.963504308064785","100","100","100","38.44371293385824","14.812500127156575","62.0749257405599","23.37020492553711","0","46.74040985107422"
"3617","14.561542828877768","5.365885543823243","23.757200113932292","100","100","100","","","","39.384199142456055","39.384199142456055","39.384199142456055"
"3618","47.093750063578284","4.812500127156575","89.375","100","100","100","14.812500127156575","14.812500127156575","14.812500127156575","6.699617425600688","0","13.399234851201376"
"3619","11.960704676310222","5.62890625","18.292503102620444","100","100","100","15.62890625","15.62890625","15.62890625","24.14738591512044","0","48.29477183024088"
"3620","21.868144734700522","21.868144734700522","21.868144734700522","99.99307947834646","99.99307947834646","99.99307947834646","31.868144734700522","31.868144734700522","31.868144734700522","","",""
"3621","39.6650390625","-10","89.330078125","99.9873123769685","99.97462475393701","100","49.599609375","0","99.19921875","0.5735493103663126","0","1.1470986207326253"
"3622","56.984375","24.001302083333336","89.96744791666667","100","100","100","66.984375","34.001302083333336","99.96744791666667","0","0","0"
"3623","-7.265625","-7.265625","-7.265625","99.99384842519684","99.99384842519684","99.99384842519684","100","100","100","","",""
"3624","-10","-10","-10","100","100","100","49.921875","0","99.84375","0","0","0"
"3625","93.21732126871746","93.21732126871746","93.21732126871746","100","100","100","54.44010416666667","9.772135416666666","99.10807291666667","3.265372633934021","0","6.530745267868042"
"3626","90","90","90","100","100","100","65.50846360524496","31.016927210489907","100","0","0","0"
"3627","-5.266927083333333","-5.266927083333333","-5.266927083333333","100","100","100","37.2265193939209","4.733072916666667","69.71996587117513","0","0","0"
"3628","90.26847043355306","86.3125","94.22444086710613","100","100","100","95.268470509847","94.22444101969401","96.3125","0","0","0"
"3629","-2.1695855776468913","-2.591145833333333","-1.7480253219604496","100","100","100","7.830414422353108","7.408854166666667","8.25197467803955","48.29477183024088","48.29477183024088","48.29477183024088"
"3630","","","","100","100","100","13.391539065043132","7.408854166666667","19.374223963419595","20.61607774098714","20.61607774098714","20.61607774098714"
"3631","96.72362197875977","96.72362197875977","96.72362197875977","100","100","100","52.03368606567383","7.34375","96.72362213134765","0.23193359375","0","0.4638671875"
"3632","5.409306844075521","5.409306844075521","5.409306844075521","100","100","100","10.649640401204428","7.552083333333333","13.747197469075521","48.29477183024088","48.29477183024088","48.29477183024088"
"3633","-1.897878074645996","-4.409362920125326","0.6136067708333339","100","100","100","7.545572916666667","7.545572916666667","7.545572916666667","24.14738591512044","0","48.29477183024088"
"3634","9.78910438855489","2.752687943776447","16.825520833333332","100","100","100","14.764297040303546","10.867135747273762","18.661458333333332","23.810003916422527","0","47.620007832845054"
"3635","9.299246342976888","-2.591145833333333","21.189638519287108","","","","19.299246342976886","7.408854166666667","31.189638519287108","0.5859375","0.5859375","0.5859375"
"3636","-4.524739583333333","-4.524739583333333","-4.524739583333333","100","100","100","50.759778594970705","5.475260416666667","96.04429677327474","","",""
"3637","42.52735664367676","-2.591145833333333","87.64585912068685","","","","7.408854166666667","7.408854166666667","7.408854166666667","26.29615290959676","4.297533988952637","48.29477183024088"
"3638","-4.827667967478434","-10","0.34466406504313163","100","100","100","5.172332032521566","0","10.344664065043132","0","0","0"
"3639","14.491519292195639","-2.591145833333333","31.57418441772461","100","100","100","7.408854166666667","7.408854166666667","7.408854166666667","0","0","0"
"3640","-4.231964842478434","-8.80859375","0.34466406504313163","100","100","100","5.768035157521566","1.19140625","10.344664065043132","2.1129860877990723","0","4.2259721755981445"
"3641","-2.591145833333333","-2.591145833333333","-2.591145833333333","100","100","100","21.33170356750488","7.408854166666667","35.2545529683431","0","0","0"
"3642","-4.827667967478434","-10","0.34466406504313163","100","100","100","5.172332032521566","0","10.344664065043132","0","0","0"
"3643","-10","-10","-10","100","100","100","0","0","0","1.42822265625","0","2.8564453125"
"3644","-0.84765625","-0.84765625","-0.84765625","100","100","100","4.190078290303548","4.190078290303548","4.190078290303548","2.5309244791666665","2.5309244791666665","2.5309244791666665"
"3645","-1.078271579742431","-1.078271579742431","-1.078271579742431","99.99040541803743","99.98462106299213","99.99618977308273","4.4608642101287845","0","8.921728420257569","0","0","0"
"3646","-1.9179816246032715","-5.809921709696452","1.973958460489909","99.77264404296875","99.77264404296875","99.77264404296875","8.082018375396729","4.190078290303548","11.973958460489909","0","0","0"
"3647","-7.904960854848226","-10","-5.809921709696452","99.99847412109375","99.99847412109375","99.99847412109375","4.190078290303548","4.190078290303548","4.190078290303548","0","0","0"
"3648","-5.809921709696452","-5.809921709696452","-5.809921709696452","99.91695374015748","99.91695374015748","99.91695374015748","17.99217456181844","4.190078290303548","31.794270833333332","0","0","0"
"3649","-5.809921709696452","-5.809921709696452","-5.809921709696452","100","100","100","2.095039145151774","0","4.190078290303548","1.1067708333333333","0","2.2135416666666665"
"3650","-6.573580646514893","-7.337239583333334","-5.809921709696452","100","100","100","3.426419353485107","2.6627604166666665","4.190078290303548","0","0","0"
"3651","-10","-10","-10","100","100","100","0","0","0","0","0","0"
"3652","-6.328125","-6.328125","-6.328125","99.99771118164062","99.99542236328125","100","1.8359375","0","3.671875","0","0","0"
"3653","3.6769841512044277","-5.37109375","12.725062052408855","100","100","100","13.676984151204428","4.62890625","22.725062052408855","0","0","0"
"3654","-5.429881509145101","-10","-0.8597630182902023","99.99923706054688","99.99847412109375","100","4.570118490854899","0","9.140236981709798","0","0","0"
"3655","-7.904960854848226","-10","-5.809921709696452","100","100","100","2.095039145151774","0","4.190078290303548","0","0","0"
"3656","5.592986869812012","-9.08203125","20.268004989624025","99.98703002929688","99.98703002929688","99.98703002929688","15.592986869812012","0.91796875","30.268004989624025","0","0","0"
"3657","-10","-10","-10","99.99809265136719","99.99618530273438","100","6.053889878590902","0","12.107779757181804","14.993496259053549","0","29.986992518107098"
"3658","-7.904960854848226","-10","-5.809921709696452","100","100","100","0","0","0","0","0","0"
"3659","-10","-10","-10","100","100","100","4.190078290303548","4.190078290303548","4.190078290303548","0","0","0"
"3660","-7.904960854848226","-10","-5.809921709696452","100","100","100","4.190078290303548","4.190078290303548","4.190078290303548","0","0","0"
"3661","-7.904960854848226","-10","-5.809921709696452","100","100","100","2.095039145151774","0","4.190078290303548","0","0","0"
"3662","-7.904960854848226","-10","-5.809921709696452","100","100","100","4.190078290303548","4.190078290303548","4.190078290303548","0","0","0"
"3663","-7.904960854848226","-10","-5.809921709696452","100","100","100","2.095039145151774","0","4.190078290303548","0","0","0"
"3664","-1.202486896514893","-5.809921709696452","3.404947916666666","100","100","100","13.404947916666666","13.404947916666666","13.404947916666666","0","0","0"
"3665","7.593737125396728","-5.809921709696452","20.997395960489907","100","100","100","17.59373712539673","4.190078290303548","30.997395960489907","0","0","0"
"3666","-5.113307126363119","-5.113307126363119","-5.113307126363119","100","100","100","23.688789145151773","4.886692873636881","42.490885416666664","0","0","0"
"3667","-5.809921709696452","-5.809921709696452","-5.809921709696452","100","100","100","0","0","0","0","0","0"
"3668","-6.525054327646892","-10","-3.0501086552937826","99.99538631889764","99.99538631889764","99.99538631889764","6.949891344706217","6.949891344706217","6.949891344706217","0","0","0"
"3669","-10","-10","-10","99.99197712094765","99.98703002929688","99.99692421259843","2.095039145151774","0","4.190078290303548","0","0","0"
"3670","16.532679239908855","-3.229166666666667","36.294525146484375","99.99008178710938","99.99008178710938","99.99008178710938","26.279749552408855","6.770833333333333","45.788665771484375","0.4720052083333333","0.4720052083333333","0.4720052083333333"
"3671","40.545826498667395","-5.809921709696452","86.90157470703124","99.91493225097656","99.82986450195312","100","50.15819018681844","4.190078290303548","96.12630208333333","0","0","0"
"3672","-7.084648354848226","-8.359375","-5.809921709696452","99.945068359375","99.945068359375","99.945068359375","4.190078290303548","4.190078290303548","4.190078290303548","0","0","0"
"3673","-4.974346351623535","-4.974346351623535","-4.974346351623535","99.98514273762703","99.97028547525406","100","0","0","0","0","0","0"
